gene_id	gene_name	ada_car_d43	ada_car_d48	car_d43	car_d48
ENSG00000239517	ENSG00000239517	0	0	0	0
ENSG00000239519	CADM2-AS1	0	0	0	0
ENSG00000239521	CASTOR3P	0	0	0	0
ENSG00000239523	MYLK-AS1	1.738476	1.507808	1.112359	1.912274
ENSG00000239524	RPL32P34	0	0	0	0
ENSG00000239525	RPL30P5	0	0	0	0
ENSG00000239527	RPS23P7	0	0	0	0
ENSG00000239528	RPS14P8	0	0	0	0
ENSG00000239532	RPL21P45	0	0	0	0
ENSG00000239533	GOLGA2P2Y	0	0	0	0
ENSG00000239539	HMGN1P20	0	0	0	0
ENSG00000239542	RN7SL399P	0	0	0	0
ENSG00000239544	ENSG00000239544	0	0.891367	0	0
ENSG00000239545	RN7SL822P	0	0	0	0
ENSG00000239547	RN7SL843P	0	0	0	0
ENSG00000239552	HOXB-AS2	0.369934	0.256175	0	0.20249
ENSG00000239553	RN7SL12P	0	0	0	0
ENSG00000239555	RN7SL841P	0	0	0	0
ENSG00000239556	UPK3BL3P	2.73362	2.077014	1.190255	0
ENSG00000239557	PPP2R5CP	0.510778	1.501425	0.379156	0.18855
ENSG00000239559	RPL37P2	0	0	0	0
ENSG00000239560	RN7SL479P	0	0	0	0
ENSG00000239568	MTCO3P47	0	0	0	0
ENSG00000239569	KMT2E-AS1	18.766497	18.109298	6.014883	10.878675
ENSG00000239570	SETP11	0	0.461892	0	0
ENSG00000239571	IGKV2D-30	0	0	0	0
ENSG00000239572	ENSG00000239572	0	0	0	0
ENSG00000239576	COX6CP14	0	0	0	0
ENSG00000239577	RN7SL388P	0	0	0	0
ENSG00000239579	RN7SL325P	0	0	0	0
ENSG00000239580	RN7SL675P	0	0	0	0
ENSG00000239586	MTND1P16	0	0	0	0
ENSG00000239589	LINC00879	0	0	0	0
ENSG00000239590	OR1J4	0	0	0	0
ENSG00000239593	ENSG00000239593	0	0	0	0
ENSG00000239595	RN7SL79P	0	0	0	0
ENSG00000239600	ENSG00000239600	0	0	0	0
ENSG00000239602	RPL35AP16	0	0	0	0
ENSG00000239605	STPG4	0	0.096045	0	0.113877
ENSG00000239607	RN7SL573P	0	0	0	0
ENSG00000239608	RUVBL1-AS1	0	0	1.06534	0
ENSG00000239614	HMGN1P7	0	0	0	1.900386
ENSG00000239615	ENSG00000239615	0	0	0	0
ENSG00000239617	RPL32P27	3.588929	1.044001	0.704667	0
ENSG00000239620	PRR20G	0.158163	0	0	0
ENSG00000239622	ENSG00000239622	0	0	0	0
ENSG00000239625	RN7SL241P	0	0	0	0
ENSG00000239626	RPSAP41	0.554732	0	0.943643	0.874231
ENSG00000239627	RPL12P20	0	0	0	0
ENSG00000239628	ENSG00000239628	0	0	0	0
ENSG00000239632	MTND4LP3	0	0	0	0
ENSG00000239636	TFAP2E-AS1	4.068715	3.541168	0.467643	4.676054
ENSG00000239640	RN7SL62P	0	0	0	0
ENSG00000239641	PLS1-AS1	0	0	0	0
ENSG00000239642	MEIKIN	0.387737	0	0.892931	0
ENSG00000239648	MTND1P3	0	0	0	0
ENSG00000239649	MYADML	0	0	0	0
ENSG00000239650	GUSBP4	1.90013	2.719881	0.585306	1.039395
ENSG00000239653	PSMD6-AS2	2.609856	2.274571	1.602955	3.104816
ENSG00000239659	RPL9P31	0	0	0	0
ENSG00000239661	ENSG00000239661	0	0	0	0
ENSG00000239670	ENSG00000239670	0.071814	0.165769	0	0.294816
ENSG00000239671	ENSG00000239671	0	0	0	0
ENSG00000239672	NME1	52.674009	44.577389	291.435684	175.207786
ENSG00000239674	ENSG00000239674	0	0	0	0
ENSG00000239677	PDZRN3-AS1	0	0	0	0
ENSG00000239679	RN7SL193P	0	0	0	0
ENSG00000239683	RPL7AP67	0	0	0	0
ENSG00000239684	PTGER4P3	0	0	0	0
ENSG00000239686	ENSG00000239686	0	0	0	0
ENSG00000239689	RPL17P46	0	0	0	0
ENSG00000239690	RN7SL668P	0	0	0	0
ENSG00000239694	RPSAP38	0	0	0	0
ENSG00000239696	ENSG00000239696	0	0	0	0
ENSG00000239697	TNFSF12	61.216346	72.171465	48.126071	64.504735
ENSG00000239699	HNRNPA3P8	0	0	0	0
ENSG00000239701	ENSG00000239701	3.026059	0	0	0
ENSG00000239702	RN7SL507P	0	0	0	0
ENSG00000239703	RN7SL568P	0	0	0	0
ENSG00000239704	CDRT4	7.257023	10.67135	0	1.354561
ENSG00000239705	HSPA5-DT	0.124709	0.143932	0	0
ENSG00000239706	CRADDP1	0	0	0	0
ENSG00000239708	RN7SL782P	0	0	0	0
ENSG00000239710	RN7SL692P	0	0	0	0
ENSG00000239713	APOBEC3G	91.944517	96.301042	175.938539	182.925273
ENSG00000239715	ENSG00000239715	0	0	0	0
ENSG00000239716	ENSG00000239716	0	0	0	0
ENSG00000239718	HLTF-AS1	0	0	0	0
ENSG00000239719	ENSG00000239719	0	0	0	0
ENSG00000239722	IMP3P2	0	0	0	0
ENSG00000239726	RN7SL688P	0	0	0	0
ENSG00000239731	RN7SL825P	0	0	0	0
ENSG00000239732	TLR9	1.085158	1.228435	0.514075	0.504919
ENSG00000239736	CEACAMP3	0.395212	0	0	0
ENSG00000239739	ENSG00000239739	0	0	0	0
ENSG00000239742	RN7SL672P	0	0	0	1.791242
ENSG00000239744	RN7SL63P	0	0	0	0
ENSG00000239745	RN7SL790P	0	0	0	0
ENSG00000239748	RN7SL795P	0	0	0	0
ENSG00000239763	RPL21P118	1.381862	0.455678	0	0.270138
ENSG00000239767	ENSG00000239767	0	0	0	0
ENSG00000239774	TTC14-DT	0	0	0	0
ENSG00000239775	ENSG00000239775	2.677273	1.303221	1.194457	2.353573
ENSG00000239779	WBP1	61.200865	82.022101	31.739489	46.556785
ENSG00000239780	RPLP0P11	0	0	0	0
ENSG00000239783	ENSG00000239783	0	0	0	0
ENSG00000239789	MRPS17	9.940982	8.192494	16.817785	18.169368
ENSG00000239791	ENSG00000239791	0.347167	0.364251	0.128879	0.498292
ENSG00000239792	CDRT15P5	0	0	0	0
ENSG00000239793	ENSG00000239793	0	0	0	0
ENSG00000239794	RN7SL653P	0	0	0	0
ENSG00000239797	RPL21P39	0.44406	0	0.246762	0
ENSG00000239799	ITIH4-AS1	3.643214	1.401602	0.354764	0
ENSG00000239801	DENND6A-AS1	0	0.445684	0	1.58528
ENSG00000239804	RPS24P9	0	0	0	0
ENSG00000239805	PSMG3P2	0	0	0	0
ENSG00000239808	RN7SL255P	0	0	0	0
ENSG00000239809	ENSG00000239809	0	0	0	0
ENSG00000239810	PRAMEF11	0	0	0	0
ENSG00000239819	IGKV1D-8	0	0	0	0
ENSG00000239820	RN7SL213P	0	0	0	0
ENSG00000239821	RN7SL513P	0	0	0	0
ENSG00000239822	RN7SL754P	0	0	0	0
ENSG00000239823	Y_RNA	0	0	0	0
ENSG00000239825	RN7SL549P	0	0	0	0
ENSG00000239827	SUGT1P3	0	0	0	0
ENSG00000239828	CCDC54-AS1	0	0	0.358472	0.115183
ENSG00000239829	KRT8P25	0	0	0	0
ENSG00000239830	RPS4XP22	0	0.095864	0	0
ENSG00000239831	RNF7P1	0	0	0	0
ENSG00000239835	PARLP1	0	0	0	0
ENSG00000239839	DEFA3	0	0	0	0
ENSG00000239840	RPL23AP72	0	0	0	0
ENSG00000239855	IGKV1-6	0	0	0	0
ENSG00000239856	RN7SL225P	0	0	0	0
ENSG00000239857	GET4	47.725797	51.139864	62.55397	61.626953
ENSG00000239861	RPL21P96	0	0	0	0
ENSG00000239862	IGKV1-37	0	0	0	0
ENSG00000239868	RN7SL34P	3.038409	0	1.775219	2.078909
ENSG00000239870	RPL21P55	0	0	0	0
ENSG00000239872	RPL35AP19	0	0	0	0
ENSG00000239873	GAPDHP27	0	0	0	0
ENSG00000239877	IGSF11-AS1	0	0	0	0
ENSG00000239880	RALBP1P1	0	0	0	0
ENSG00000239881	RPS27P25	0	0	0	0
ENSG00000239883	PARGP1	0.80595	0.404977	0.553679	0.356843
ENSG00000239884	RN7SL608P	6.125489	8.799493	0	1.739914
ENSG00000239886	KRTAP9-2	0	0	0	0
ENSG00000239887	C1orf226	0.011369	0	0	0
ENSG00000239888	RN7SL792P	0	0	0	0
ENSG00000239893	ZNF736P9Y	0	0	0	0
ENSG00000239899	RN7SL674P	0	0	0	0
ENSG00000239900	ADSL	60.495715	59.031032	102.664778	78.315089
ENSG00000239906	ENSG00000239906	0	15.537182	0	0
ENSG00000239908	RN7SL75P	8.552164	1.410065	0	0
ENSG00000239910	RN7SL530P	0	0	0	0
ENSG00000239911	PRKAG2-AS1	1.171042	0.899482	0.364806	0.097398
ENSG00000239912	RPL39P36	8.044068	0	0	0
ENSG00000239917	RPS10P16	0.357904	0.206537	0.209109	0.489762
ENSG00000239919	SNRPGP3	0	0	0	0
ENSG00000239920	ENSG00000239920	0	0.32157	0.09172	0.190635
ENSG00000239921	LINC01471	0	0	0	0.042588
ENSG00000239922	ENSG00000239922	0	0	0	0
ENSG00000239923	RN7SL864P	0	0	0	0
ENSG00000239924	RPL29P22	0	0	0	0
ENSG00000239926	PRDX3P4	0	0	0	0
ENSG00000239930	RSPH1-DT	0	0	0	0
ENSG00000239932	RN7SL606P	0	0	0	0
ENSG00000239939	RPSAP34	0	0	0	0
ENSG00000239941	LINC02917	0.579239	1.002791	0	0
ENSG00000239942	RN7SL394P	0	0	0	0
ENSG00000239944	TRBV8-2	0	0	1.775219	0
ENSG00000239945	ENSG00000239945	0	0.2612	0	0.311786
ENSG00000239946	ZBTB20-AS3	0	0	0	0
ENSG00000239948	RN7SL368P	0	0	1.544674	0
ENSG00000239951	IGKV3-20	0	0	0	0
ENSG00000239953	RN7SL273P	0	0	0	0
ENSG00000239958	RN7SL51P	0	0	0	0
ENSG00000239959	ENPP7P2	0.190572	0	0	0.086928
ENSG00000239961	LILRA4	0	0	0	0
ENSG00000239964	RN7SL748P	0	0	0	0
ENSG00000239967	OR2A41P	0	0	0	0
ENSG00000239969	ENSG00000239969	0	0	0	0
ENSG00000239975	IGKV1D-33	0	0	0	0
ENSG00000239978	OR7E53P	0	0	0	0
ENSG00000239981	OR2A15P	0	0	0	0
ENSG00000239983	RPL31P31	0	0.493273	0	0
ENSG00000239984	RN7SL420P	0	0	0	0
ENSG00000239985	ENSG00000239985	0	0	0	0
ENSG00000239986	ENSG00000239986	0	0	0	0
ENSG00000239988	RPL31P60	0	0	0	0
ENSG00000239989	ENSG00000239989	0	0	0	0
ENSG00000239991	ENSG00000239991	0	0	0	0
ENSG00000239992	TRBVA	0	0	0	0
ENSG00000239994	ENSG00000239994	0	0	0	0
ENSG00000239995	TPT1P11	0	0	0	0
ENSG00000239997	FCF1P3	0	0	0	0
ENSG00000239998	LILRA2	0.996702	0.04227	0.085592	0.200468
ENSG00000240002	YBX1P3	0	0	0	0
ENSG00000240003	RPL7P24	0.350774	0	0	0
ENSG00000240005	STIM2-AS1	3.99521	1.081676	0	1.383378
ENSG00000240006	LINC02004	0	0	0	0
ENSG00000240012	SLC9A9-AS1	0	0	0	0
ENSG00000240014	RN7SL254P	0	0	0	0
ENSG00000240015	ENSG00000240015	0.474633	0.136949	0.415963	0
ENSG00000240021	TEX35	0.027827	0.032116	0	0
ENSG00000240023	RPLP0P3	0.062979	0	0	0
ENSG00000240024	SNHG33	0	0	0	0
ENSG00000240027	RPS27P24	0	0	0	0
ENSG00000240031	OR9A3P	0	0	0	0
ENSG00000240032	LNCSRLR	0	0	0	0
ENSG00000240033	ENSG00000240033	0	0	0	0
ENSG00000240034	MTND6P6	0	0	0	0
ENSG00000240036	ENSG00000240036	0	0	0.408469	0
ENSG00000240038	AMY2B	19.469764	14.318522	3.310516	3.666504
ENSG00000240040	ENSG00000240040	0	0	0	0
ENSG00000240041	IGHJ4	0	0	0	0
ENSG00000240043	RPS27P26	0	0	0	0
ENSG00000240045	STRIT1	0	0	0	0
ENSG00000240047	RPS3AP32	0	0	0	0
ENSG00000240048	DDX50P2	0	0	0	0.031004
ENSG00000240051	RPL23AP10	0	0	0	0
ENSG00000240052	ENSG00000240052	0	0	0	0
ENSG00000240053	LY6G5B	15.374393	22.202164	11.44768	12.934813
ENSG00000240056	ENSG00000240056	0	0	0	0
ENSG00000240057	NEPRO-AS1	0.934136	0.836291	0.22493	0.52399
ENSG00000240058	ARGFXP1	0	0	0	0
ENSG00000240063	ATP11B-DT	0	0	0.031617	0.074051
ENSG00000240065	PSMB9	300.167823	386.377029	603.723239	362.610144
ENSG00000240068	RPL21P42	0	0	0	0
ENSG00000240069	GPAA1P1	0	0	0	0
ENSG00000240074	RPL9P30	0	0	0	0
ENSG00000240083	RPS3AP22	0	0.195792	0	0
ENSG00000240084	MTND4LP10	0	0	0	0
ENSG00000240086	ENSG00000240086	0	0.034054	0	0
ENSG00000240087	RPSAP12	0	0.084289	0	0.410002
ENSG00000240089	BMS1P3	0	0	0	0
ENSG00000240093	ENSG00000240093	0	0	0	0
ENSG00000240095	ENSG00000240095	0	0	0	0
ENSG00000240096	ENSG00000240096	0	0.174	0	0.206304
ENSG00000240097	MTERF1P1	0	0	0	0
ENSG00000240098	RN7SL351P	0	0	0	0
ENSG00000240100	RPL36P15	0	0	0	0
ENSG00000240103	ENSG00000240103	0	0	0	0
ENSG00000240106	RN7SL146P	0.904148	1.04352	0	0
ENSG00000240107	SSX2IPP1	0	0	0	0
ENSG00000240108	NCOR1P1	0	0	0	0
ENSG00000240116	RN7SL303P	0	0	0	0
ENSG00000240121	RPS27P20	0	0	0	0
ENSG00000240122	FABP5P11	0	0	0	0
ENSG00000240125	RPL23AP75	0	0	0	0
ENSG00000240128	KRT18P43	0	0	0	0
ENSG00000240131	ENSG00000240131	0	0	0	0
ENSG00000240132	ETF1P2	0.098852	0	0.07701	0.090181
ENSG00000240135	PSMD12P1	0	0	0	0
ENSG00000240137	ERICH6-AS1	4.69265	7.299539	4.052395	2.609985
ENSG00000240138	EEF1GP4	0	0	0	0
ENSG00000240143	ENSG00000240143	3.47121	4.674002	5.40823	10.802689
ENSG00000240151	RN7SL826P	0	0	0	0
ENSG00000240152	LINC02271	0	0	0	0
ENSG00000240156	COX6CP6	0	0	0	0
ENSG00000240159	RPL6P16	0	0	0	0
ENSG00000240160	RN7SL263P	0	4.744576	0	0
ENSG00000240163	RPL36AP44	1.41004	0	2.471487	0.964763
ENSG00000240167	RPS7P7	0	0.474842	0	0
ENSG00000240173	RN7SL771P	0	0	0	0
ENSG00000240174	ENSG00000240174	0	0	0	0
ENSG00000240175	MAGI1-AS1	0	0	0	0
ENSG00000240179	RPL26P3	0	0	0	0
ENSG00000240180	RPL12P28	1.659458	0	0	0
ENSG00000240183	RN7SL297P	0	0	0	0
ENSG00000240184	PCDHGC3	0.247421	0	0	0.472333
ENSG00000240186	RN7SL633P	0	0	0	0
ENSG00000240189	RN7SL621P	0	0	0	0
ENSG00000240194	CYMP	0	0	0	0
ENSG00000240197	ENSG00000240197	0	0	0	0
ENSG00000240198	ARHGEF3-AS1	0	0	0	0
ENSG00000240199	RN7SL520P	0	0	0	0
ENSG00000240201	ENSG00000240201	0	0	0	0
ENSG00000240202	RN7SL223P	0	0	0	0
ENSG00000240203	RN7SL567P	0	0	0	0
ENSG00000240204	SMKR1	1.836808	4.914721	3.81457	2.010819
ENSG00000240205	RN7SL865P	0	0	0	0
ENSG00000240207	ENSG00000240207	0.285858	0.311889	0.218897	0.384145
ENSG00000240210	RPL7AP5	0.079895	0	0	0
ENSG00000240211	PPP1R35-AS1	0	0	0	0
ENSG00000240215	TRBV25OR9-2	0	0	0	0
ENSG00000240216	CPHL1P	0.069722	0	0	0.038163
ENSG00000240219	ENSG00000240219	0.93902	0.6451	0.156752	0.061189
ENSG00000240225	ZNF542P	0.78254	0.66315	1.647017	0
ENSG00000240230	COX19	7.855399	9.143423	12.518395	8.391992
ENSG00000240231	RPS27P29	0	0	0	0
ENSG00000240233	RN7SL587P	0	0	0	0
ENSG00000240235	RN7SL794P	0	0	0	0
ENSG00000240236	HNRNPA1P23	0	0	0	0
ENSG00000240237	RPL21P78	0	0	0	0
ENSG00000240238	RPL21P117	0	0	0	0
ENSG00000240240	ENSG00000240240	0	0.074175	0	0
ENSG00000240241	ENSG00000240241	0	0	0	0
ENSG00000240244	GAPDHP33	0	0	0	0
ENSG00000240246	RPL32P8	0	0	0	0
ENSG00000240247	DEFA1B	0	0	0	0
ENSG00000240250	RN7SL541P	0	0	0	0
ENSG00000240253	FAR2P3	0	0	0	0
ENSG00000240254	B4GALT4-AS1	0	0	0	0
ENSG00000240255	PSMC1P6	0	0	0	0
ENSG00000240265	H1-8P1	0	0	0	0
ENSG00000240268	MOXD2P	0	0	0	0
ENSG00000240270	RPL12P37	0	0	0	0
ENSG00000240271	RPL29P18	0	0	0	0
ENSG00000240280	TCAM1P	0	0	0	0
ENSG00000240281	ENSG00000240281	0	0	0	0
ENSG00000240286	MEAF6P1	0	0	0	0
ENSG00000240288	GHRLOS	1.315516	0.721215	1.54272	2.264815
ENSG00000240291	ENSG00000240291	5.630402	5.907463	3.901031	5.18783
ENSG00000240294	RN7SKP241	0	0	0	0
ENSG00000240296	ENSG00000240296	0	0	0	0
ENSG00000240298	RPL36AP40	0	0	0	0
ENSG00000240299	RN7SL187P	0	0	0	0
ENSG00000240302	RN7SL717P	0.904148	0	0	0
ENSG00000240303	ACAD11	24.810695	35.630675	9.11185	24.74329
ENSG00000240305	RPL6P26	0	0	0	0
ENSG00000240306	RN7SL100P	0	0	0	0
ENSG00000240309	MTCO1P6	0	0	0	0
ENSG00000240311	ENSG00000240311	0	0	0	0
ENSG00000240317	RN7SL764P	0	0	0	0
ENSG00000240320	RPS29P27	0	0	0	0
ENSG00000240322	RN7SL481P	5.236672	14.102414	1.019858	3.582982
ENSG00000240327	RN7SL93P	0	0	0	0
ENSG00000240328	ENSG00000240328	0	0	0	0
ENSG00000240338	ENSG00000240338	0	0	0	0
ENSG00000240342	RPS2P5	705.816352	356.586283	738.860966	393.091223
ENSG00000240344	PPIL3	85.460383	102.4189	69.692178	98.784225
ENSG00000240347	RN7SL35P	0	0	0	0
ENSG00000240350	SOCAR	1.906871	1.100577	3.651125	1.446736
ENSG00000240354	ENSG00000240354	0	0	0	0
ENSG00000240355	ENSG00000240355	0	0	0	0
ENSG00000240356	RPL23AP7	0	0	0	0
ENSG00000240359	UBL5P3	0	0	0	0
ENSG00000240361	OR4G11P	0	0	0	0
ENSG00000240364	RPL31P59	0	0	0	0
ENSG00000240366	RPL36AP45	0	0	0	0
ENSG00000240370	RPL13P5	0	0	1.981974	0
ENSG00000240371	RPS4XP13	0	0	0	0
ENSG00000240373	SEC62-AS1	0	0	0	0.62747
ENSG00000240374	RN7SL503P	0	0	0	0
ENSG00000240375	VPS26AP1	0	0	0	0
ENSG00000240376	ENSG00000240376	0	0.268156	0.135728	0
ENSG00000240382	IGKV1-17	0	0	0	0
ENSG00000240385	RPS29P20	0	0	0	0
ENSG00000240386	LCE1F	0	0	0	0
ENSG00000240388	ENSG00000240388	0	0	0	0
ENSG00000240392	RPL9P3	0	0	0	0
ENSG00000240393	DRG1P2	0	0	0	0
ENSG00000240395	RPL5P23	0	0.082214	0	0
ENSG00000240399	ENSG00000240399	0	0	0	3.950094
ENSG00000240401	ENSG00000240401	0.894498	1.082506	0	0.238923
ENSG00000240403	KIR3DL2	1.948123	1.097523	0.569104	1.11077
ENSG00000240404	ENSG00000240404	0	0	0	0
ENSG00000240405	SAMMSON	0	0.114433	0	0
ENSG00000240409	MTATP8P1	0	0	0	0
ENSG00000240411	RPL5P16	0	0	0	0
ENSG00000240412	RPL5P15	0	0	0	0
ENSG00000240416	CYCSP20	0	0	0	0
ENSG00000240418	ENSG00000240418	0.068464	0	0	0.093687
ENSG00000240419	ENSG00000240419	0	0	0	0
ENSG00000240423	LINC00636	0	0	0	0
ENSG00000240424	ENSG00000240424	0	0	0	0
ENSG00000240426	RPL36AP18	0	0	0	0
ENSG00000240427	RPS26P34	0	0	0	0
ENSG00000240429	LRRFIP1P1	0.64604	1.025749	1.412489	0.749146
ENSG00000240432	KRTAP13-3	0	0	0	0
ENSG00000240435	RPS12P27	1.01175	0.583854	1.182249	0.692249
ENSG00000240436	RPL35AP14	0	0.713924	0	0
ENSG00000240438	OFD1P5Y	0	0	0	0
ENSG00000240439	RN7SL91P	0	0	0	0
ENSG00000240440	ENSG00000240440	2.333775	0.457728	0	0
ENSG00000240441	RPL17P38	0	0	0	0
ENSG00000240443	RPS10P20	0	0	0	0
ENSG00000240445	FOXO3B	4.378283	4.675446	1.011859	2.743812
ENSG00000240449	REPIN1-AS1	0.538497	0	0.157311	0.368445
ENSG00000240450	CSPG4P1Y	0	0	0	0
ENSG00000240452	MTCO1P29	0	0	0	0
ENSG00000240454	RPL39P26	0	0	0	0
ENSG00000240457	RN7SL472P	0	0	0	0
ENSG00000240458	ENSG00000240458	0	0	0	0
ENSG00000240459	ENSG00000240459	0	0	0	0
ENSG00000240463	RPS19P3	0.691448	1.064043	1.346616	0
ENSG00000240470	RN7SL346P	0	0	0	0
ENSG00000240471	PHB1P8	0	0	0.108296	0
ENSG00000240474	RN7SL116P	0	0	0	0
ENSG00000240476	LINC00973	0	0	0.191007	0.360258
ENSG00000240477	EIF3JP2	0	0.106293	0	0
ENSG00000240478	ENSG00000240478	0	0	0	0
ENSG00000240480	RPL29P2	0	0	0	0
ENSG00000240481	RN7SL38P	0	0	0	0
ENSG00000240484	RPL31P6	0	0	0	0
ENSG00000240486	RPL23AP54	0	0	0	0
ENSG00000240487	ATOSBP1	0.608749	1.627042	0.524141	1.490674
ENSG00000240489	SETP14	0	0.081678	0	0
ENSG00000240490	RN7SL277P	0	0	0	0
ENSG00000240494	RPS12P28	0	0	0	0
ENSG00000240497	ENSG00000240497	0	0	0.519079	0.114417
ENSG00000240498	CDKN2B-AS1	1.566069	1.351159	1.916764	2.250605
ENSG00000240499	ENSG00000240499	0	0	0	0
ENSG00000240502	RN7SL837P	0	0	0	0
ENSG00000240505	TNFRSF13B	0	0.083429	0	0
ENSG00000240509	RPL34P18	0	0	0	0
ENSG00000240511	MED28P2	0	0	0	0
ENSG00000240513	ENSG00000240513	0	0	0	0
ENSG00000240518	RPL36P11	0	0	0	0
ENSG00000240519	ENSG00000240519	0	0	0	0
ENSG00000240520	UOX	0	0	0	0
ENSG00000240521	ENSG00000240521	0	0	0	0
ENSG00000240522	RPL7AP10	1.627437	1.408726	0.570507	1.002157
ENSG00000240527	ENSG00000240527	0	0.221036	0	0
ENSG00000240531	RPL21P123	0	0	0	0
ENSG00000240533	RN7SL69P	0	0	0	0
ENSG00000240534	RPL34P17	0	0	0	0
ENSG00000240535	ENSG00000240535	1.432344	1.289909	0.038389	0.649267
ENSG00000240540	RPL3P9	0	0	0	0
ENSG00000240541	TM4SF1-AS1	0	0	0	0
ENSG00000240542	KRTAP9-1	0	0	0	0
ENSG00000240545	RN7SL492P	0	0	0	0
ENSG00000240549	THOC7-AS1	0	0	0	0
ENSG00000240553	ENSG00000240553	0	0	0	0
ENSG00000240554	RPL7AP58	0	0	0	0
ENSG00000240562	LINC01472	0	0	0	0
ENSG00000240563	L1TD1	0.061466	0.028376	0	0
ENSG00000240566	ENSG00000240566	0	0	0	0
ENSG00000240567	LINC02067	0	0	0	0
ENSG00000240568	LCORLP1	0	0	0	0
ENSG00000240571	ENSG00000240571	0	0	0	0
ENSG00000240572	ARHGEF28P1	0	0	0	0
ENSG00000240573	ENSG00000240573	0	0	0	0
ENSG00000240577	RN7SL445P	0	0	0	0
ENSG00000240578	TRBV22-1	0	0.583854	0	0
ENSG00000240579	ENSG00000240579	0	0	0	0
ENSG00000240583	AQP1	0.114418	0	0.033425	0.039143
ENSG00000240584	RN7SL547P	0	0	0	0
ENSG00000240589	RN7SL258P	0	0	0	0
ENSG00000240590	RPSAP48	0	0	0	0
ENSG00000240591	ENSG00000240591	0.999986	0.438051	0.336773	0.697443
ENSG00000240596	KCNAB1-AS2	0	0	0	0
ENSG00000240601	RPL9P15	0	0	0	0
ENSG00000240602	AADACP1	0	0	0	0
ENSG00000240606	RN7SL564P	0	0	0	0
ENSG00000240611	RPL6P15	0	0	0	0
ENSG00000240613	RN7SL98P	0	0	0	0
ENSG00000240616	RPS6P25	1.237571	0.510121	0.206589	0.241931
ENSG00000240621	OR2AO1P	0	0	0	0
ENSG00000240622	RPL7P15	0	0.109974	0	0
ENSG00000240624	RPL17P4	0	0	0	0
ENSG00000240625	RN7SL403P	0	0	0	0
ENSG00000240626	RN7SL150P	0	0	0	0
ENSG00000240627	ENSG00000240627	0	0	0	0
ENSG00000240631	RPL30P12	0	0	0	0
ENSG00000240632	SPATA31D5P	0	0	0	0
ENSG00000240634	ENSG00000240634	0.099149	0.343298	0.115857	0
ENSG00000240637	RN7SL808P	0	0	0	0
ENSG00000240639	RN7SL666P	0	0	0	0
ENSG00000240641	RN7SL580P	0	0	0	0
ENSG00000240647	RN7SL305P	0	0	0	0
ENSG00000240651	SEPTIN7P4	0	0	0	0
ENSG00000240652	ENSG00000240652	0	0	0	0
ENSG00000240654	C1QTNF9	0	0	0.032595	0
ENSG00000240661	BTNL12P	0	0	0	0
ENSG00000240663	RN7SL310P	0	0	0	0
ENSG00000240665	LSP1P2	0	0	0	0
ENSG00000240666	MME-AS1	0	0	0	0
ENSG00000240667	NBPF18P	0.251947	0	0	0
ENSG00000240668	KRT8P36	0	0	0.043227	0
ENSG00000240669	ENSG00000240669	0	0	0	0
ENSG00000240671	IGKV1-8	0	0	0	0
ENSG00000240673	ENSG00000240673	0	0	0	0.960012
ENSG00000240674	RPL21P51	0	0.441936	0	0
ENSG00000240677	MYL6P4	0	0	0	0
ENSG00000240680	H4P1	0	0	0	0
ENSG00000240682	ISY1	42.902898	43.818778	49.383332	50.078727
ENSG00000240687	ENSG00000240687	0	0	0	0
ENSG00000240692	RN7SL538P	0	0	0	0
ENSG00000240694	PNMA2	1.18692	0.20414	0.815243	0.887476
ENSG00000240695	DNAJC8P2	0	0	1.286027	0.251003
ENSG00000240698	RPS2P39	0	0	0	0
ENSG00000240704	KLF7P1	0	0	0	0
ENSG00000240707	LINC01168	0	0	0	0
ENSG00000240708	LINC02030	0	0	0	0
ENSG00000240710	ENSG00000240710	0.711675	0.352019	0.118801	0
ENSG00000240713	RN7SL860P	0	0	0	0
ENSG00000240718	RN7SL851P	0	0.940421	0	1.115014
ENSG00000240720	LRRD1	0	0	0	0.023268
ENSG00000240721	RPS4XP15	0	0	0	0
ENSG00000240723	RN7SL382P	0	0	1.399976	0
ENSG00000240724	RPS12P15	0	0	0	0
ENSG00000240729	RPL21P60	0.389577	0	0	0
ENSG00000240731	ENSG00000240731	7.121232	7.845363	9.456013	11.959566
ENSG00000240733	RN7SL502P	3.083169	0	0	0
ENSG00000240738	RPL6P22	0	0	0	0
ENSG00000240739	ENSG00000240739	0	0	0	0
ENSG00000240747	KRBOX1	0	0	0	0
ENSG00000240750	RN7SL559P	0	0	1.056514	0
ENSG00000240751	RABGGTBP1	0.054822	0.506183	0	0
ENSG00000240752	RPS12P6	0	0	0	0
ENSG00000240755	ERLEC1P1	0	0	0	0
ENSG00000240758	HILPDA-AS1	6.284805	5.32379	1.085993	6.090102
ENSG00000240759	RPS27P21	0	0	0	0
ENSG00000240760	RPL31P56	0	0	0	0
ENSG00000240761	ENSG00000240761	0	0	0	0
ENSG00000240764	PCDHGC5	0.017518	0	0.015223	0
ENSG00000240766	PLCXD2-AS1	0.182665	0	0.426894	0.499923
ENSG00000240767	RN7SL288P	0	0	0	0
ENSG00000240770	C21orf91-OT1	0.24188	0.217593	0.110151	0.24389
ENSG00000240771	ARHGEF25	1.726585	0.712942	0.491187	0.788254
ENSG00000240772	RN7SL776P	0	0	0	0
